metric_name,value,timestamp,request,request_id,rejection_reason,rejection_time,vehicle_id,assignment_time,request_origin,request_destination,origin_stop,destination_stop,estimated_pickup_time,estimated_dropoff_time,waiting_time_mins,in_vehicle_time_mins,passenger_id,origin,stop_id,destination
request.assigned,1.0,2024-10-24 12:28:45,,R239,,,vehicle_1,2024-10-24T12:28:45,"{'id': 'cbc1cac6-1a9a-47a6-b356-f41e56f7ca16', 'lat': 37.20069647, 'lon': 126.8300749}","{'id': '0fd04433-1674-4979-896b-73a70eade9f2', 'lat': 37.2013352, 'lon': 126.8251604}","{'id': 'cbc1cac6-1a9a-47a6-b356-f41e56f7ca16', 'lat': 37.20069647, 'lon': 126.8300749}","{'id': '0fd04433-1674-4979-896b-73a70eade9f2', 'lat': 37.2013352, 'lon': 126.8251604}",2024-10-24T12:31:56.414401,2024-10-24T12:33:18.387364,0.64456145,1.3662160499999998,,,,
vehicle.empty_distance,1354.6836295810433,2024-10-24 12:28:53,,,,,vehicle_3,,,,,,,,,,,,,
vehicle.stops_served,1.0,2024-10-24 12:28:53,,,,,vehicle_3,,,,,,,,,,,,,
passenger.wait_time,183.0,2024-10-24 12:28:54,,R236,,,vehicle_3,,,,,,,,,,P236,,17f1a065-8d53-422c-a56d-86dc0895aa0e,
vehicle.occupied_distance,2061.5292459619427,2024-10-24 12:29:04,,,,,vehicle_7,,,,,,,,,,,,,
vehicle.stops_served,1.0,2024-10-24 12:29:04,,,,,vehicle_7,,,,,,,,,,,,,
passenger.ride_time,249.0,2024-10-24 12:29:05,,,,,vehicle_7,,,,,,,,,,P232,,,
request.received,1.0,2024-10-24 12:29:18,"{'_version': '1.0', 'assignment_id': None, 'constraints': None, 'destination': {'id': '88d6e0ec-2640-4ce8-b222-4e2b4b76a3b7', 'lat': 37.20790605595632, 'lon': 126.82928724764416}, 'estimated_price': None, 'id': 'R240', 'origin': {'id': 'be09cd4f-5c89-4039-88ff-8704f44e247a', 'lat': 37.209093149919454, 'lon': 126.82036236903927}, 'passenger_id': 'P240', 'request_time': '2024-10-24T12:29:18', 'status': 'pending', 'type': 'immediate'}",,,,,,,,,,,,,,,,,
request.rejected,1.0,2024-10-24 12:29:20,,R240,no_viable_origin_stops,2024-10-24T12:29:20,,,,,,,,,,,,,,
passenger.walk_time_from_destination_stop,19.69183673469388,2024-10-24 12:29:25,,,,,,,,,,"{'id': 'c176760f-4531-44c1-830e-47be1e750a11', 'lat': 37.20211565, 'lon': 126.8321145}",,,,,P232,,,"{'id': '17a9bc1e-1c39-492f-be40-d5418825c178', 'lat': 37.20267706564215, 'lon': 126.83225450714929}"
vehicle.occupied_distance,437.0209976529041,2024-10-24 12:29:47,,,,,vehicle_3,,,,,,,,,,,,,
vehicle.stops_served,1.0,2024-10-24 12:29:47,,,,,vehicle_3,,,,,,,,,,,,,
passenger.wait_time,153.0,2024-10-24 12:29:48,,R237,,,vehicle_3,,,,,,,,,,P237,,d4c4d501-9315-455e-bcf9-f4cc3b605ba8,
vehicle.occupied_distance,1133.5072355286957,2024-10-24 12:31:02,,,,,vehicle_1,,,,,,,,,,,,,
vehicle.stops_served,1.0,2024-10-24 12:31:02,,,,,vehicle_1,,,,,,,,,,,,,
passenger.ride_time,170.0,2024-10-24 12:31:03,,,,,vehicle_1,,,,,,,,,,P238,,,
passenger.walk_time_to_origin_stop,154.7407142857143,2024-10-24 12:31:21,,R239,,,,,,,"{'id': 'cbc1cac6-1a9a-47a6-b356-f41e56f7ca16', 'lat': 37.20069647, 'lon': 126.8300749}",,,,,,P239,"{'capacity': 10.0, 'capacity_exceeded': False, 'congestion_level': 'low', 'created_at': '2025-03-05T17:33:53.974900', 'current_load': 0.0, 'id': '38938432-3c19-4b7b-888c-ac89c91a697f', 'location': {'id': 'cbc1cac6-1a9a-47a6-b356-f41e56f7ca16', 'lat': 37.20069647, 'lon': 126.8300749}, 'metadata': {'area_id': 'area_3720_12683', 'creation_time': '2024-10-24T11:06:11', 'selection_method': 'coverage_based', 'type': 'destination', 'virtual': True}, 'status': 'active', 'type': 'virtual', 'updated_at': '2025-03-05T17:33:53.974902'}",,
request.received,1.0,2024-10-24 12:31:33,"{'_version': '1.0', 'assignment_id': None, 'constraints': None, 'destination': {'id': '0217c25d-7b39-46ec-9e9b-177e1467b1e4', 'lat': 37.20251381375021, 'lon': 126.82164820092366}, 'estimated_price': None, 'id': 'R241', 'origin': {'id': 'a8dc3572-bb01-4704-8e24-5cd096e6e071', 'lat': 37.20490280606673, 'lon': 126.83871985470049}, 'passenger_id': 'P241', 'request_time': '2024-10-24T12:31:33', 'status': 'pending', 'type': 'immediate'}",,,,,,,,,,,,,,,,,
request.rejected,1.0,2024-10-24 12:31:35,,R241,no_viable_destination_stops,2024-10-24T12:31:35,,,,,,,,,,,,,,
vehicle.empty_distance,644.2347310148948,2024-10-24 12:32:21,,,,,vehicle_1,,,,,,,,,,,,,
vehicle.stops_served,1.0,2024-10-24 12:32:21,,,,,vehicle_1,,,,,,,,,,,,,
passenger.wait_time,61.0,2024-10-24 12:32:22,,R239,,,vehicle_1,,,,,,,,,,P239,,38938432-3c19-4b7b-888c-ac89c91a697f,
passenger.walk_time_from_destination_stop,79.50816326530614,2024-10-24 12:32:23,,,,,,,,,,"{'id': '164c74f9-e32e-47d3-90b0-17abfd4ab385', 'lat': 37.20161009, 'lon': 126.8248691}",,,,,P238,,,"{'id': '99044716-4e01-4ca1-a4dc-bd12c1574859', 'lat': 37.200663213022374, 'lon': 126.82417748664297}"
vehicle.occupied_distance,599.5347811815489,2024-10-24 12:33:34,,,,,vehicle_1,,,,,,,,,,,,,
vehicle.stops_served,1.0,2024-10-24 12:33:34,,,,,vehicle_1,,,,,,,,,,,,,
passenger.ride_time,73.0,2024-10-24 12:33:35,,,,,vehicle_1,,,,,,,,,,P239,,,
vehicle.occupied_distance,2528.7183049721857,2024-10-24 12:34:52,,,,,vehicle_3,,,,,,,,,,,,,
vehicle.stops_served,1.0,2024-10-24 12:34:52,,,,,vehicle_3,,,,,,,,,,,,,
passenger.ride_time,359.0,2024-10-24 12:34:53,,,,,vehicle_3,,,,,,,,,,P236,,,
request.received,1.0,2024-10-24 12:34:57,"{'_version': '1.0', 'assignment_id': None, 'constraints': None, 'destination': {'id': '5c0e8070-33d6-43f8-937f-0e4003f15608', 'lat': 37.20809187700892, 'lon': 126.8338694096052}, 'estimated_price': None, 'id': 'R242', 'origin': {'id': '6f31a03b-3d9d-45f3-9d1c-cb095dea77ba', 'lat': 37.20297457390726, 'lon': 126.84257018834732}, 'passenger_id': 'P242', 'request_time': '2024-10-24T12:34:57', 'status': 'pending', 'type': 'immediate'}",,,,,,,,,,,,,,,,,
request.assigned,1.0,2024-10-24 12:35:00,,R242,,,vehicle_7,2024-10-24T12:35:00,"{'id': 'f4eef797-7cc8-40d9-be19-879390c36e58', 'lat': 37.20379645, 'lon': 126.8407795}","{'id': '7e80527c-be5d-4684-ad0a-790da428cda7', 'lat': 37.20782388, 'lon': 126.8331806}","{'id': 'f4eef797-7cc8-40d9-be19-879390c36e58', 'lat': 37.20379645, 'lon': 126.8407795}","{'id': '7e80527c-be5d-4684-ad0a-790da428cda7', 'lat': 37.20782388, 'lon': 126.8331806}",2024-10-24T12:38:11.751752,2024-10-24T12:42:18.676248,1.0501364833333333,7.411270809780018,,,,
passenger.walk_time_from_destination_stop,44.58979591836736,2024-10-24 12:35:38,,,,,,,,,,"{'id': '5df48ffa-1acf-4cd3-944a-01f37ce404dd', 'lat': 37.21037107, 'lon': 126.8194725}",,,,,P236,,,"{'id': '4ac583b4-f76c-4940-bb85-8e11cfe25f15', 'lat': 37.210002665775704, 'lon': 126.81861944637184}"
vehicle.occupied_distance,382.4428622474689,2024-10-24 12:35:39,,,,,vehicle_3,,,,,,,,,,,,,
vehicle.stops_served,1.0,2024-10-24 12:35:39,,,,,vehicle_3,,,,,,,,,,,,,
passenger.ride_time,352.0,2024-10-24 12:35:40,,,,,vehicle_3,,,,,,,,,,P237,,,
passenger.walk_time_to_origin_stop,130.74356292695222,2024-10-24 12:37:12,,R242,,,,,,,"{'id': 'f4eef797-7cc8-40d9-be19-879390c36e58', 'lat': 37.20379645, 'lon': 126.8407795}",,,,,,P242,"{'capacity': 10.0, 'capacity_exceeded': False, 'congestion_level': 'low', 'created_at': '2025-03-05T17:32:48.809419', 'current_load': 0.0, 'id': '17f1a065-8d53-422c-a56d-86dc0895aa0e', 'location': {'id': 'f4eef797-7cc8-40d9-be19-879390c36e58', 'lat': 37.20379645, 'lon': 126.8407795}, 'metadata': {'area_id': 'area_3720_12684', 'creation_time': '2024-10-24T07:13:40', 'selection_method': 'coverage_based', 'type': 'destination', 'virtual': True}, 'status': 'active', 'type': 'virtual', 'updated_at': '2025-03-05T17:32:48.809420'}",,
request.received,1.0,2024-10-24 12:37:15,"{'_version': '1.0', 'assignment_id': None, 'constraints': None, 'destination': {'id': 'fcfa5d7b-ff43-4417-a230-03b20b3fffe1', 'lat': 37.20119859110764, 'lon': 126.82571072831324}, 'estimated_price': None, 'id': 'R243', 'origin': {'id': 'aa69dfc0-ee6b-4aff-bb52-6303b3ffb2a0', 'lat': 37.211930104765806, 'lon': 126.8237288355292}, 'passenger_id': 'P243', 'request_time': '2024-10-24T12:37:15', 'status': 'pending', 'type': 'immediate'}",,,,,,,,,,,,,,,,,
request.assigned,1.0,2024-10-24 12:37:18,,R243,,,vehicle_9,2024-10-24T12:37:18,"{'id': '191889bb-b4c6-4faa-8963-40ffa58baddd', 'lat': 37.21165242, 'lon': 126.82288}","{'id': '164c74f9-e32e-47d3-90b0-17abfd4ab385', 'lat': 37.20161009, 'lon': 126.8248691}","{'id': '191889bb-b4c6-4faa-8963-40ffa58baddd', 'lat': 37.21165242, 'lon': 126.82288}","{'id': '164c74f9-e32e-47d3-90b0-17abfd4ab385', 'lat': 37.20161009, 'lon': 126.8248691}",2024-10-24T12:38:27.959447,2024-10-24T12:41:27.525637,0.10451118333333334,4.258760618394216,,,,
request.received,1.0,2024-10-24 12:38:07,"{'_version': '1.0', 'assignment_id': None, 'constraints': None, 'destination': {'id': '68076326-c4bd-4494-8a71-952f6dd16b40', 'lat': 37.204492896277806, 'lon': 126.84042131877334}, 'estimated_price': None, 'id': 'R244', 'origin': {'id': 'e8386de2-4e39-4719-9fa5-4e4abb7525ba', 'lat': 37.20875557590091, 'lon': 126.83846561052334}, 'passenger_id': 'P244', 'request_time': '2024-10-24T12:38:07', 'status': 'pending', 'type': 'immediate'}",,,,,,,,,,,,,,,,,
request.assigned,1.0,2024-10-24 12:38:10,,R244,,,vehicle_0,2024-10-24T12:38:10,"{'id': '34512807-d857-4b43-9325-89359606f794', 'lat': 37.20909458, 'lon': 126.8360279}","{'id': 'f4eef797-7cc8-40d9-be19-879390c36e58', 'lat': 37.20379645, 'lon': 126.8407795}","{'id': '34512807-d857-4b43-9325-89359606f794', 'lat': 37.20909458, 'lon': 126.8360279}","{'id': 'f4eef797-7cc8-40d9-be19-879390c36e58', 'lat': 37.20379645, 'lon': 126.8407795}",2024-10-24T12:41:22.126019,2024-10-24T12:42:48.980423,2.0095067833333333,4.749673729216645,,,,
vehicle.empty_distance,1605.622097688753,2024-10-24 12:38:13,,,,,vehicle_7,,,,,,,,,,,,,
vehicle.stops_served,1.0,2024-10-24 12:38:13,,,,,vehicle_7,,,,,,,,,,,,,
passenger.wait_time,62.0,2024-10-24 12:38:14,,R242,,,vehicle_7,,,,,,,,,,P242,,17f1a065-8d53-422c-a56d-86dc0895aa0e,
passenger.walk_time_to_origin_stop,65.6887755102041,2024-10-24 12:38:25,,R243,,,,,,,"{'id': '191889bb-b4c6-4faa-8963-40ffa58baddd', 'lat': 37.21165242, 'lon': 126.82288}",,,,,,P243,"{'capacity': 10.0, 'capacity_exceeded': False, 'congestion_level': 'low', 'created_at': '2025-03-05T17:32:43.977105', 'current_load': 0.0, 'id': 'a46a991c-d705-4052-9100-dc36a80eacb7', 'location': {'id': '191889bb-b4c6-4faa-8963-40ffa58baddd', 'lat': 37.21165242, 'lon': 126.82288}, 'metadata': {'area_id': 'area_3721_12682', 'creation_time': '2024-10-24T07:06:17', 'selection_method': 'coverage_based', 'type': 'origin', 'virtual': True}, 'status': 'active', 'type': 'virtual', 'updated_at': '2025-03-05T17:32:43.977106'}",,
vehicle.empty_distance,591.0921937731197,2024-10-24 12:38:29,,,,,vehicle_9,,,,,,,,,,,,,
vehicle.stops_served,1.0,2024-10-24 12:38:29,,,,,vehicle_9,,,,,,,,,,,,,
passenger.wait_time,5.0,2024-10-24 12:38:30,,R243,,,vehicle_9,,,,,,,,,,P243,,a46a991c-d705-4052-9100-dc36a80eacb7,
passenger.walk_time_from_destination_stop,314.6428571428572,2024-10-24 12:38:50,,,,,,,,,,"{'id': '0fd04433-1674-4979-896b-73a70eade9f2', 'lat': 37.2013352, 'lon': 126.8251604}",,,,,P239,,,"{'id': 'f84f34b8-7c8f-4427-a287-5e7255ecc800', 'lat': 37.20067875668943, 'lon': 126.8268687468299}"
passenger.walk_time_from_destination_stop,192.46173469387756,2024-10-24 12:38:53,,,,,,,,,,"{'id': '191889bb-b4c6-4faa-8963-40ffa58baddd', 'lat': 37.21165242, 'lon': 126.82288}",,,,,P237,,,"{'id': '2a826e2a-716f-4e7a-80aa-c78fdffdd508', 'lat': 37.210465704562104, 'lon': 126.8233069679562}"
request.received,1.0,2024-10-24 12:38:59,"{'_version': '1.0', 'assignment_id': None, 'constraints': None, 'destination': {'id': '4343145e-646b-4799-8ff9-ab6acd7d3294', 'lat': 37.21106960418613, 'lon': 126.82341867441605}, 'estimated_price': None, 'id': 'R245', 'origin': {'id': 'f155a282-5186-49e7-95cd-f3480cf3d6d2', 'lat': 37.203392043991485, 'lon': 126.8216239510543}, 'passenger_id': 'P245', 'request_time': '2024-10-24T12:38:59', 'status': 'pending', 'type': 'immediate'}",,,,,,,,,,,,,,,,,
request.assigned,1.0,2024-10-24 12:39:02,,R245,,,vehicle_7,2024-10-24T12:39:02,"{'id': '2e32954c-876a-482f-b35a-7a8649ffbbf0', 'lat': 37.20394621, 'lon': 126.8224725}","{'id': '191889bb-b4c6-4faa-8963-40ffa58baddd', 'lat': 37.21165242, 'lon': 126.82288}","{'id': '2e32954c-876a-482f-b35a-7a8649ffbbf0', 'lat': 37.20394621, 'lon': 126.8224725}","{'id': '191889bb-b4c6-4faa-8963-40ffa58baddd', 'lat': 37.21165242, 'lon': 126.82288}",2024-10-24T12:45:48.391266,2024-10-24T12:48:15.344019,0.9201996666666666,2.44921255,,,,
passenger.walk_time_to_origin_stop,73.55561224489797,2024-10-24 12:39:25,,R244,,,,,,,"{'id': '34512807-d857-4b43-9325-89359606f794', 'lat': 37.20909458, 'lon': 126.8360279}",,,,,,P244,"{'capacity': 10.0, 'capacity_exceeded': False, 'congestion_level': 'low', 'created_at': '2025-03-05T17:32:50.828793', 'current_load': 0.0, 'id': '7535f6f8-189a-4cd1-a6db-b25bf9ae63eb', 'location': {'id': '34512807-d857-4b43-9325-89359606f794', 'lat': 37.20909458, 'lon': 126.8360279}, 'metadata': {'area_id': 'area_3720_12683', 'creation_time': '2024-10-24T07:19:45', 'selection_method': 'coverage_based', 'type': 'destination', 'virtual': True}, 'status': 'active', 'type': 'virtual', 'updated_at': '2025-03-05T17:32:50.828794'}",,
request.received,1.0,2024-10-24 12:40:13,"{'_version': '1.0', 'assignment_id': None, 'constraints': None, 'destination': {'id': '0d7f026a-1962-49b9-845d-c0d91e7fc003', 'lat': 37.20394689539839, 'lon': 126.82400542828542}, 'estimated_price': None, 'id': 'R246', 'origin': {'id': '4ee15868-e4fa-4bd6-b1d7-543c469f88b3', 'lat': 37.210686175391544, 'lon': 126.82182829423492}, 'passenger_id': 'P246', 'request_time': '2024-10-24T12:40:13', 'status': 'pending', 'type': 'immediate'}",,,,,,,,,,,,,,,,,
request.rejected,1.0,2024-10-24 12:40:15,,R246,no_viable_destination_stops,2024-10-24T12:40:15,,,,,,,,,,,,,,
request.received,1.0,2024-10-24 12:41:10,"{'_version': '1.0', 'assignment_id': None, 'constraints': None, 'destination': {'id': 'fd7c12bb-2c01-4389-9272-90b0b696c1cb', 'lat': 37.20940614300598, 'lon': 126.83189003700492}, 'estimated_price': None, 'id': 'R247', 'origin': {'id': 'f9b52b9a-29f9-4f87-976c-b410a76c416b', 'lat': 37.203934632885264, 'lon': 126.84073289546208}, 'passenger_id': 'P247', 'request_time': '2024-10-24T12:41:10', 'status': 'pending', 'type': 'immediate'}",,,,,,,,,,,,,,,,,
request.assigned,1.0,2024-10-24 12:41:13,,R247,,,vehicle_0,2024-10-24T12:41:13,"{'id': 'f4eef797-7cc8-40d9-be19-879390c36e58', 'lat': 37.20379645, 'lon': 126.8407795}","{'id': '11799ca9-69c2-44f3-a901-d609743cb1f1', 'lat': 37.20892959, 'lon': 126.8308099}","{'id': 'f4eef797-7cc8-40d9-be19-879390c36e58', 'lat': 37.20379645, 'lon': 126.8407795}","{'id': '11799ca9-69c2-44f3-a901-d609743cb1f1', 'lat': 37.20892959, 'lon': 126.8308099}",2024-10-24T12:43:18.916170,2024-10-24T12:49:56.067078,0.44249201666666665,8.150088533333333,,,,
passenger.walk_time_to_origin_stop,9.512244897959183,2024-10-24 12:41:24,,R247,,,,,,,"{'id': 'f4eef797-7cc8-40d9-be19-879390c36e58', 'lat': 37.20379645, 'lon': 126.8407795}",,,,,,P247,"{'capacity': 10.0, 'capacity_exceeded': False, 'congestion_level': 'low', 'created_at': '2025-03-05T17:32:48.809419', 'current_load': 0.0, 'id': '17f1a065-8d53-422c-a56d-86dc0895aa0e', 'location': {'id': 'f4eef797-7cc8-40d9-be19-879390c36e58', 'lat': 37.20379645, 'lon': 126.8407795}, 'metadata': {'area_id': 'area_3720_12684', 'creation_time': '2024-10-24T07:13:40', 'selection_method': 'coverage_based', 'type': 'destination', 'virtual': True}, 'status': 'active', 'type': 'virtual', 'updated_at': '2025-03-05T17:32:48.809420'}",,
vehicle.occupied_distance,1454.1363633003095,2024-10-24 12:41:25,,,,,vehicle_9,,,,,,,,,,,,,
vehicle.stops_served,1.0,2024-10-24 12:41:25,,,,,vehicle_9,,,,,,,,,,,,,
passenger.ride_time,176.0,2024-10-24 12:41:26,,,,,vehicle_9,,,,,,,,,,P243,,,
vehicle.empty_distance,292.064512265142,2024-10-24 12:41:49,,,,,vehicle_0,,,,,,,,,,,,,
vehicle.stops_served,1.0,2024-10-24 12:41:49,,,,,vehicle_0,,,,,,,,,,,,,
passenger.wait_time,145.0,2024-10-24 12:41:50,,R244,,,vehicle_0,,,,,,,,,,P244,,7535f6f8-189a-4cd1-a6db-b25bf9ae63eb,
request.received,1.0,2024-10-24 12:42:20,"{'_version': '1.0', 'assignment_id': None, 'constraints': None, 'destination': {'id': '6383bc65-7c9d-4109-8b30-d22e7f598a89', 'lat': 37.200816009296496, 'lon': 126.82363079993029}, 'estimated_price': None, 'id': 'R248', 'origin': {'id': '36c91c76-9302-4766-aa1b-f62a7835e30e', 'lat': 37.212113168707546, 'lon': 126.8231352432894}, 'passenger_id': 'P248', 'request_time': '2024-10-24T12:42:20', 'status': 'pending', 'type': 'immediate'}",,,,,,,,,,,,,,,,,
request.assigned,1.0,2024-10-24 12:42:23,,R248,,,vehicle_3,2024-10-24T12:42:23,"{'id': '191889bb-b4c6-4faa-8963-40ffa58baddd', 'lat': 37.21165242, 'lon': 126.82288}","{'id': '164c74f9-e32e-47d3-90b0-17abfd4ab385', 'lat': 37.20161009, 'lon': 126.8248691}","{'id': '191889bb-b4c6-4faa-8963-40ffa58baddd', 'lat': 37.21165242, 'lon': 126.82288}","{'id': '164c74f9-e32e-47d3-90b0-17abfd4ab385', 'lat': 37.20161009, 'lon': 126.8248691}",2024-10-24T12:42:28.002401,2024-10-24T12:45:27.568591,0.07280191666666667,3.176143183874169,,,,
passenger.walk_time_to_origin_stop,2.634285714285715,2024-10-24 12:42:27,,R248,,,,,,,"{'id': '191889bb-b4c6-4faa-8963-40ffa58baddd', 'lat': 37.21165242, 'lon': 126.82288}",,,,,,P248,"{'capacity': 10.0, 'capacity_exceeded': False, 'congestion_level': 'low', 'created_at': '2025-03-05T17:32:43.977105', 'current_load': 0.0, 'id': 'a46a991c-d705-4052-9100-dc36a80eacb7', 'location': {'id': '191889bb-b4c6-4faa-8963-40ffa58baddd', 'lat': 37.21165242, 'lon': 126.82288}, 'metadata': {'area_id': 'area_3721_12682', 'creation_time': '2024-10-24T07:06:17', 'selection_method': 'coverage_based', 'type': 'origin', 'virtual': True}, 'status': 'active', 'type': 'virtual', 'updated_at': '2025-03-05T17:32:43.977106'}",,
vehicle.empty_distance,50.0,2024-10-24 12:42:30,,,,,vehicle_3,,,,,,,,,,,,,
vehicle.stops_served,1.0,2024-10-24 12:42:30,,,,,vehicle_3,,,,,,,,,,,,,
passenger.wait_time,4.0,2024-10-24 12:42:31,,R248,,,vehicle_3,,,,,,,,,,P248,,a46a991c-d705-4052-9100-dc36a80eacb7,
vehicle.occupied_distance,2015.2310530393,2024-10-24 12:43:04,,,,,vehicle_7,,,,,,,,,,,,,
vehicle.stops_served,1.0,2024-10-24 12:43:04,,,,,vehicle_7,,,,,,,,,,,,,
passenger.ride_time,291.0,2024-10-24 12:43:05,,,,,vehicle_7,,,,,,,,,,P242,,,
passenger.walk_time_from_destination_stop,101.90510204081633,2024-10-24 12:43:08,,,,,,,,,,"{'id': '164c74f9-e32e-47d3-90b0-17abfd4ab385', 'lat': 37.20161009, 'lon': 126.8248691}",,,,,P243,,,"{'id': 'fcfa5d7b-ff43-4417-a230-03b20b3fffe1', 'lat': 37.20119859110764, 'lon': 126.82571072831324}"
vehicle.occupied_distance,681.847188163617,2024-10-24 12:43:12,,,,,vehicle_0,,,,,,,,,,,,,
vehicle.stops_served,1.0,2024-10-24 12:43:12,,,,,vehicle_0,,,,,,,,,,,,,
passenger.ride_time,83.0,2024-10-24 12:43:13,,,,,vehicle_0,,,,,,,,,,P244,,,
passenger.wait_time,109.0,2024-10-24 12:43:13,,R247,,,vehicle_0,,,,,,,,,,P247,,17f1a065-8d53-422c-a56d-86dc0895aa0e,
passenger.walk_time_from_destination_stop,6.012755102040817,2024-10-24 12:43:20,,,,,,,,,,"{'id': 'f4eef797-7cc8-40d9-be19-879390c36e58', 'lat': 37.20379645, 'lon': 126.8407795}",,,,,P244,,,"{'id': '68076326-c4bd-4494-8a71-952f6dd16b40', 'lat': 37.204492896277806, 'lon': 126.84042131877334}"
request.received,1.0,2024-10-24 12:44:12,"{'_version': '1.0', 'assignment_id': None, 'constraints': None, 'destination': {'id': 'b474141b-6414-4047-a030-f49209fd0ada', 'lat': 37.21091652407914, 'lon': 126.82239804174482}, 'estimated_price': None, 'id': 'R249', 'origin': {'id': '20fd85ab-648a-4889-9e41-7537e597852b', 'lat': 37.20983411086344, 'lon': 126.8302589665372}, 'passenger_id': 'P249', 'request_time': '2024-10-24T12:44:12', 'status': 'pending', 'type': 'immediate'}",,,,,,,,,,,,,,,,,
request.assigned,1.0,2024-10-24 12:44:15,,R249,,,vehicle_3,2024-10-24T12:44:15,"{'id': '11799ca9-69c2-44f3-a901-d609743cb1f1', 'lat': 37.20892959, 'lon': 126.8308099}","{'id': '345c63a9-2365-4318-bffc-96fec2a28b53', 'lat': 37.21141554, 'lon': 126.8222724}","{'id': '11799ca9-69c2-44f3-a901-d609743cb1f1', 'lat': 37.20892959, 'lon': 126.8308099}","{'id': '345c63a9-2365-4318-bffc-96fec2a28b53', 'lat': 37.21141554, 'lon': 126.8222724}",2024-10-24T12:48:07.052921,2024-10-24T12:50:26.311830,1.1435350833333333,2.3209818166666665,,,,
request.received,1.0,2024-10-24 12:44:48,"{'_version': '1.0', 'assignment_id': None, 'constraints': None, 'destination': {'id': '23b8a276-a144-4246-8096-b0cf702689d2', 'lat': 37.20453473618375, 'lon': 126.83410322008824}, 'estimated_price': None, 'id': 'R250', 'origin': {'id': 'dab2c4ea-6cbd-43a0-b8c6-a576e5ca80f2', 'lat': 37.210508441941734, 'lon': 126.81844465214589}, 'passenger_id': 'P250', 'request_time': '2024-10-24T12:44:48', 'status': 'pending', 'type': 'immediate'}",,,,,,,,,,,,,,,,,
request.assigned,1.0,2024-10-24 12:44:51,,R250,,,vehicle_5,2024-10-24T12:44:51,"{'id': '5df48ffa-1acf-4cd3-944a-01f37ce404dd', 'lat': 37.21037107, 'lon': 126.8194725}","{'id': '2d3fca8e-427b-4f05-a4c8-cffc5aee58c2', 'lat': 37.20434855, 'lon': 126.833796}","{'id': '5df48ffa-1acf-4cd3-944a-01f37ce404dd', 'lat': 37.21037107, 'lon': 126.8194725}","{'id': '2d3fca8e-427b-4f05-a4c8-cffc5aee58c2', 'lat': 37.20434855, 'lon': 126.833796}",2024-10-24T12:45:27.569390,2024-10-24T12:49:27.632461,0.2712415333333333,4.710541020873513,,,,
passenger.walk_time_to_origin_stop,353.17928571428575,2024-10-24 12:44:57,,R245,,,,,,,"{'id': '2e32954c-876a-482f-b35a-7a8649ffbbf0', 'lat': 37.20394621, 'lon': 126.8224725}",,,,,,P245,"{'capacity': 10.0, 'capacity_exceeded': False, 'congestion_level': 'low', 'created_at': '2025-03-05T17:34:20.471678', 'current_load': 0.0, 'id': 'ecf39384-23d7-4c37-8396-b601bbf15083', 'location': {'id': '2e32954c-876a-482f-b35a-7a8649ffbbf0', 'lat': 37.20394621, 'lon': 126.8224725}, 'metadata': {'area_id': 'area_3720_12682', 'creation_time': '2024-10-24T12:39:00', 'selection_method': 'coverage_based', 'type': 'origin', 'virtual': True}, 'status': 'active', 'type': 'virtual', 'updated_at': '2025-03-05T17:34:20.471680'}",,
passenger.walk_time_to_origin_stop,22.29489795918368,2024-10-24 12:45:15,,R250,,,,,,,"{'id': '5df48ffa-1acf-4cd3-944a-01f37ce404dd', 'lat': 37.21037107, 'lon': 126.8194725}",,,,,,P250,"{'capacity': 10.0, 'capacity_exceeded': False, 'congestion_level': 'low', 'created_at': '2025-03-05T17:32:43.174262', 'current_load': 0.0, 'id': '0765351c-1628-44dd-af4e-8bb0447ab058', 'location': {'id': '5df48ffa-1acf-4cd3-944a-01f37ce404dd', 'lat': 37.21037107, 'lon': 126.8194725}, 'metadata': {'area_id': 'area_3721_12681', 'creation_time': '2024-10-24T07:02:31', 'selection_method': 'coverage_based', 'type': 'origin', 'virtual': True}, 'status': 'active', 'type': 'virtual', 'updated_at': '2025-03-05T17:32:43.174263'}",,
