idx,o,d,hour,o_h3,d_h3,o_x,o_y,d_x,d_y,time,pickup_time,dropoff_time
1013,70,71,15,8930e038a13ffff,8930e038a0bffff,126.838331103648,37.208116398377726,126.83989370407993,37.204826231026246,2024-10-24 15:03:10,2024-10-24 15:03:10,2024-10-24 15:08:10.000000000
1014,54,71,15,8930e038ad7ffff,8930e038a0bffff,126.83167178347313,37.20950804932069,126.84130263674884,37.20524107574286,2024-10-24 15:03:14,2024-10-24 15:03:14,2024-10-24 15:08:14.000000000
1015,51,32,15,8930e038e4bffff,8930e039d27ffff,126.82000134924532,37.210273963238976,126.83221571031072,37.20100616499424,2024-10-24 15:03:45,2024-10-24 15:03:45,2024-10-24 15:08:45.000000000
1016,50,48,15,8930e038e4fffff,8930e038e67ffff,126.82084211948296,37.211934910900915,126.83060410057485,37.2143015092486,2024-10-24 15:03:58,2024-10-24 15:03:58,2024-10-24 15:08:58.000000000
1017,51,50,15,8930e038e4bffff,8930e038e4fffff,126.81967167630856,37.2093994346589,126.82130726629129,37.212564257938666,2024-10-24 15:04:29,2024-10-24 15:04:29,2024-10-24 15:09:29.000000000
1018,17,50,15,8930e039d77ffff,8930e038e4fffff,126.82567923939112,37.19742431357608,126.82256605909387,37.21189696030062,2024-10-24 15:04:42,2024-10-24 15:04:42,2024-10-24 15:09:42.000000000
1019,21,38,15,8930e039d57ffff,8930e039d07ffff,126.81941396293205,37.19680886550953,126.82475444455687,37.200814334762626,2024-10-24 15:04:47,2024-10-24 15:04:47,2024-10-24 15:09:47.000000000
1020,39,51,15,8930e039d03ffff,8930e038e4bffff,126.82193164971686,37.201433506639106,126.82093508717476,37.21086465527351,2024-10-24 15:04:59,2024-10-24 15:04:59,2024-10-24 15:18:46.200486644
1021,37,51,15,8930e039d0bffff,8930e038e4bffff,126.82181938067868,37.19865670602704,126.8207769100901,37.21099048206448,2024-10-24 15:05:04,2024-10-24 15:05:04,2024-10-24 15:10:04.000000000
1022,23,37,15,8930e039d4fffff,8930e039d0bffff,126.8208299513569,37.192844719042846,126.82106381493034,37.19619222805249,2024-10-24 15:05:14,2024-10-24 15:05:14,2024-10-24 15:11:40.041182540
1023,29,39,15,8930e039d33ffff,8930e039d03ffff,126.8254213244136,37.202260118027,126.82123879427694,37.19993648067924,2024-10-24 15:05:56,2024-10-24 15:05:56,2024-10-24 15:10:56.000000000
1024,33,59,15,8930e039d23ffff,8930e038ac3ffff,126.8300735663165,37.20147853679614,126.83330210437371,37.20677594180076,2024-10-24 15:07:13,2024-10-24 15:07:13,2024-10-24 15:12:13.000000000
1025,17,21,15,8930e039d77ffff,8930e039d57ffff,126.82701516543912,37.197534224176,126.81756801601536,37.19556049426671,2024-10-24 15:07:27,2024-10-24 15:07:27,2024-10-24 15:12:27.000000000
1026,18,50,15,8930e039d73ffff,8930e038e4fffff,126.82274522396716,37.1957221741955,126.82183848535912,37.21098515325149,2024-10-24 15:07:32,2024-10-24 15:07:32,2024-10-24 15:12:52.174584164
1027,51,26,15,8930e038e4bffff,8930e039d43ffff,126.81823144776264,37.210348061531505,126.8174133451043,37.19473185377061,2024-10-24 15:08:50,2024-10-24 15:08:50,2024-10-24 15:13:50.000000000
1028,21,48,15,8930e039d57ffff,8930e038e67ffff,126.81839149710608,37.196791245636646,126.82960243020464,37.21417900040018,2024-10-24 15:09:05,2024-10-24 15:09:05,2024-10-24 15:19:25.552965512
1029,37,3,15,8930e039d0bffff,8930e039db7ffff,126.82076085212888,37.197603663503074,126.82604247994163,37.21054187306168,2024-10-24 15:10:10,2024-10-24 15:10:10,2024-10-24 15:15:10.000000000
1030,51,18,15,8930e038e4bffff,8930e039d73ffff,126.82025486891204,37.20970879246514,126.8248377179335,37.19520042569174,2024-10-24 15:10:37,2024-10-24 15:10:37,2024-10-24 15:18:40.850823094
1031,34,50,15,8930e039d17ffff,8930e038e4fffff,126.8214193285616,37.202271924953216,126.82319733422337,37.212350276475846,2024-10-24 15:10:44,2024-10-24 15:10:44,2024-10-24 15:15:44.000000000
1032,33,10,15,8930e039d23ffff,8930e039d97ffff,126.8284661184065,37.200420011367335,126.81748418574468,37.20996297483842,2024-10-24 15:11:58,2024-10-24 15:11:58,2024-10-24 15:20:47.096088298
1033,18,32,15,8930e039d73ffff,8930e039d27ffff,126.82204962828968,37.19593076736602,126.83032920469034,37.20192794399312,2024-10-24 15:12:12,2024-10-24 15:12:12,2024-10-24 15:19:07.451708790
1034,51,37,15,8930e038e4bffff,8930e039d0bffff,126.82123655670352,37.21037682505013,126.82220085482166,37.197950874270205,2024-10-24 15:12:42,2024-10-24 15:12:42,2024-10-24 15:17:42.000000000
1035,21,60,15,8930e039d57ffff,8930e038a9bffff,126.81898035403808,37.19737785370706,126.83230164753236,37.212033015827735,2024-10-24 15:13:14,2024-10-24 15:13:14,2024-10-24 15:18:44.045747473
1036,51,60,15,8930e038e4bffff,8930e038a9bffff,126.81989879315756,37.209808707905935,126.83286879391936,37.21284708210393,2024-10-24 15:13:21,2024-10-24 15:13:21,2024-10-24 15:18:21.000000000
1037,34,26,15,8930e039d17ffff,8930e039d43ffff,126.8226142343724,37.203366619390614,126.81759942135533,37.19238128346822,2024-10-24 15:13:43,2024-10-24 15:13:43,2024-10-24 15:18:49.128621808
1038,23,50,15,8930e039d4fffff,8930e038e4fffff,126.82212181887668,37.19154997694401,126.8221502286182,37.21043211062022,2024-10-24 15:14:22,2024-10-24 15:14:22,2024-10-24 15:19:22.000000000
1039,48,50,15,8930e038e67ffff,8930e038e4fffff,126.82986288462112,37.21587835893428,126.82186652975004,37.21217476560283,2024-10-24 15:15:15,2024-10-24 15:15:15,2024-10-24 15:20:15.000000000
1040,56,56,15,8930e038acfffff,8930e038acfffff,126.8341956879066,37.20663395218739,126.83408809871744,37.20661062438127,2024-10-24 15:15:19,2024-10-24 15:15:19,2024-10-24 15:20:19.000000000
1041,26,70,15,8930e039d43ffff,8930e038a13ffff,126.81951213815948,37.19309460977159,126.8374899815504,37.20821068864191,2024-10-24 15:15:24,2024-10-24 15:15:24,2024-10-24 15:20:24.000000000
1042,58,37,15,8930e038ac7ffff,8930e039d0bffff,126.83534636776528,37.20888098295068,126.82263221305496,37.197523287737624,2024-10-24 15:15:29,2024-10-24 15:15:29,2024-10-24 15:20:29.000000000
1043,37,18,15,8930e039d0bffff,8930e039d73ffff,126.8216671279842,37.19768272416986,126.82413709510482,37.19658876765437,2024-10-24 15:15:30,2024-10-24 15:15:30,2024-10-24 15:20:30.000000000
1044,55,50,15,8930e038ad3ffff,8930e038e4fffff,126.82933334103537,37.20954319757011,126.82335289425468,37.21050787956072,2024-10-24 15:15:35,2024-10-24 15:15:35,2024-10-24 15:20:35.000000000
1045,71,50,15,8930e038a0bffff,8930e038e4fffff,126.8386878134053,37.205485098930914,126.8214075440662,37.21025185401905,2024-10-24 15:15:40,2024-10-24 15:15:40,2024-10-24 15:20:40.000000000
1046,70,50,15,8930e038a13ffff,8930e038e4fffff,126.8368520298086,37.2092179540035,126.82140914293656,37.21068455437531,2024-10-24 15:16:17,2024-10-24 15:16:17,2024-10-24 15:21:17.000000000
1047,71,54,15,8930e038a0bffff,8930e038ad7ffff,126.84125049599793,37.20570020930872,126.83369011409296,37.20925891740513,2024-10-24 15:16:22,2024-10-24 15:16:22,2024-10-24 15:21:22.000000000
1048,51,55,15,8930e038e4bffff,8930e038ad3ffff,126.8202844776043,37.21029722074484,126.8289954327106,37.210072152609314,2024-10-24 15:16:58,2024-10-24 15:16:58,2024-10-24 15:21:58.000000000
1049,71,58,15,8930e038a0bffff,8930e038ac7ffff,126.84108261360142,37.20418362371223,126.8350058292897,37.20876396915724,2024-10-24 15:16:59,2024-10-24 15:16:59,2024-10-24 15:24:10.620270044
1050,38,3,15,8930e039d07ffff,8930e039db7ffff,126.82497092952292,37.2005352104707,126.8256921252852,37.20956438756681,2024-10-24 15:17:03,2024-10-24 15:17:03,2024-10-24 15:22:03.000000000
1051,33,21,15,8930e039d23ffff,8930e039d57ffff,126.82839392918096,37.20075846336133,126.81931617436602,37.19485495509217,2024-10-24 15:17:04,2024-10-24 15:17:04,2024-10-24 15:22:04.000000000
1052,50,37,15,8930e038e4fffff,8930e039d0bffff,126.82170611240826,37.21103990985488,126.82073228921264,37.19835211125022,2024-10-24 15:17:29,2024-10-24 15:17:29,2024-10-24 15:22:29.000000000
1053,26,38,15,8930e039d43ffff,8930e039d07ffff,126.81805160772495,37.193490741997906,126.82471470453244,37.2021266548368,2024-10-24 15:18:03,2024-10-24 15:18:03,2024-10-24 15:23:03.000000000
1054,50,37,15,8930e038e4fffff,8930e039d0bffff,126.8230979284853,37.211132666168375,126.82181173206014,37.19684617211558,2024-10-24 15:18:24,2024-10-24 15:18:24,2024-10-24 15:23:24.000000000
1055,21,39,15,8930e039d57ffff,8930e039d03ffff,126.81900932677271,37.19695399469314,126.82158283892048,37.20124452659218,2024-10-24 15:18:25,2024-10-24 15:18:25,2024-10-24 15:23:55.180177612
1056,39,21,15,8930e039d03ffff,8930e039d57ffff,126.82205338515674,37.20090467323428,126.81892562774024,37.1963552419416,2024-10-24 15:19:30,2024-10-24 15:19:30,2024-10-24 15:24:30.000000000
1057,64,51,15,8930e038a73ffff,8930e038e4bffff,126.84321526444516,37.20413009914268,126.81907735596218,37.21182108025114,2024-10-24 15:20:15,2024-10-24 15:20:15,2024-10-24 15:25:59.854013784
1058,37,21,15,8930e039d0bffff,8930e039d57ffff,126.82024812019012,37.19752071365306,126.8186422039488,37.1965502650764,2024-10-24 15:20:21,2024-10-24 15:20:21,2024-10-24 15:31:51.694935900
1059,64,55,15,8930e038a73ffff,8930e038ad3ffff,126.84369321451206,37.20376694261051,126.8285969473182,37.20890715753292,2024-10-24 15:20:56,2024-10-24 15:20:56,2024-10-24 15:25:56.000000000
1060,23,19,15,8930e039d4fffff,8930e039d67ffff,126.8212584718598,37.19284530317606,126.82941730854668,37.1963320157757,2024-10-24 15:21:35,2024-10-24 15:21:35,2024-10-24 15:26:35.000000000
1061,51,21,15,8930e038e4bffff,8930e039d57ffff,126.81990908795704,37.211346633700266,126.81806874399946,37.195583275181875,2024-10-24 15:21:54,2024-10-24 15:21:54,2024-10-24 15:26:54.000000000
1062,27,50,15,8930e039d3bffff,8930e038e4fffff,126.82743201740035,37.200162904567286,126.82322326647258,37.21227784250157,2024-10-24 15:22:17,2024-10-24 15:22:17,2024-10-24 15:27:17.000000000
1063,21,33,15,8930e039d57ffff,8930e039d23ffff,126.8197830900864,37.196764479397295,126.82822889380968,37.19978969759167,2024-10-24 15:22:38,2024-10-24 15:22:38,2024-10-24 15:27:38.000000000
1064,71,34,15,8930e038a0bffff,8930e039d17ffff,126.83973412578662,37.204320641696526,126.82127759795506,37.20389146683982,2024-10-24 15:22:46,2024-10-24 15:22:46,2024-10-24 15:28:23.375280976
1065,51,39,15,8930e038e4bffff,8930e039d03ffff,126.82134207336168,37.21022646205318,126.8211719381077,37.19958965756937,2024-10-24 15:23:41,2024-10-24 15:23:41,2024-10-24 15:30:00.666476708
1066,50,60,15,8930e038e4fffff,8930e038a9bffff,126.82231664366893,37.21013856747824,126.8316273989716,37.21291564762346,2024-10-24 15:23:45,2024-10-24 15:23:45,2024-10-24 15:28:45.000000000
1067,60,38,15,8930e038a9bffff,8930e039d07ffff,126.83348629151332,37.21421296622368,126.82407601207116,37.20171149535966,2024-10-24 15:23:50,2024-10-24 15:23:50,2024-10-24 15:28:50.000000000
1068,55,37,15,8930e038ad3ffff,8930e039d0bffff,126.83086442982037,37.21025787167349,126.82000477036485,37.19797042438564,2024-10-24 15:24:21,2024-10-24 15:24:21,2024-10-24 15:29:21.000000000
1069,55,50,15,8930e038ad3ffff,8930e038e4fffff,126.82891216610888,37.20952205200637,126.82167168417256,37.21189273586485,2024-10-24 15:24:44,2024-10-24 15:24:44,2024-10-24 15:30:32.676507128
1070,56,32,15,8930e038acfffff,8930e039d27ffff,126.83532513904404,37.20646384061831,126.831713270192,37.20083546584858,2024-10-24 15:25:31,2024-10-24 15:25:31,2024-10-24 15:32:00.847096420
1071,37,51,15,8930e039d0bffff,8930e038e4bffff,126.82057593320296,37.19879618045943,126.81908809655542,37.21114885344007,2024-10-24 15:25:44,2024-10-24 15:25:44,2024-10-24 15:30:44.000000000
1072,50,72,15,8930e038e4fffff,8930e038367ffff,126.82152689920667,37.21034861364648,126.8129731257752,37.20739581612028,2024-10-24 15:25:54,2024-10-24 15:25:54,2024-10-24 15:34:07.662863796
1073,10,37,15,8930e039d97ffff,8930e039d0bffff,126.8180806367785,37.20921724947797,126.82086422680877,37.19747172142689,2024-10-24 15:26:04,2024-10-24 15:26:04,2024-10-24 15:31:04.000000000
1074,18,54,15,8930e039d73ffff,8930e038ad7ffff,126.82349192106958,37.19526410506245,126.83265466151605,37.211125242438904,2024-10-24 15:26:19,2024-10-24 15:26:19,2024-10-24 15:32:43.788988366
1075,70,50,15,8930e038a13ffff,8930e038e4fffff,126.83863718449234,37.20936629643016,126.82373027332817,37.21133235345608,2024-10-24 15:26:31,2024-10-24 15:26:31,2024-10-24 15:31:31.000000000
1076,56,50,15,8930e038acfffff,8930e038e4fffff,126.83402398214866,37.206953763434726,126.82231775390552,37.21176234257456,2024-10-24 15:27:26,2024-10-24 15:27:26,2024-10-24 15:32:26.000000000
1077,33,27,15,8930e039d23ffff,8930e039d3bffff,126.82832239695678,37.19994809222829,126.82599216669342,37.20060762787673,2024-10-24 15:28:16,2024-10-24 15:28:16,2024-10-24 15:33:16.000000000
1078,39,50,15,8930e039d03ffff,8930e038e4fffff,126.8206850828646,37.20047293344815,126.82153697049898,37.212423970765315,2024-10-24 15:28:41,2024-10-24 15:28:41,2024-10-24 15:33:41.000000000
1079,60,39,15,8930e038a9bffff,8930e039d03ffff,126.83287635533944,37.21201846131256,126.82170858501917,37.20033619168969,2024-10-24 15:28:50,2024-10-24 15:28:50,2024-10-24 15:38:06.298450340
1080,50,7,15,8930e038e4fffff,8930e039da7ffff,126.8235153222966,37.211563492161616,126.82873823800858,37.20788686185051,2024-10-24 15:30:19,2024-10-24 15:30:19,2024-10-24 15:35:19.000000000
1081,37,12,15,8930e039d0bffff,8930e039d8fffff,126.82221006949872,37.196945047651,126.81922383033437,37.205092877031746,2024-10-24 15:31:00,2024-10-24 15:31:00,2024-10-24 15:37:55.117402320
1082,37,19,15,8930e039d0bffff,8930e039d67ffff,126.82271140569868,37.19715425653981,126.82956524380556,37.19593885596582,2024-10-24 15:31:21,2024-10-24 15:31:21,2024-10-24 15:36:21.000000000
1083,48,48,15,8930e038e67ffff,8930e038e67ffff,126.82957983258554,37.213633360455866,126.8292145906415,37.21396498528692,2024-10-24 15:31:41,2024-10-24 15:31:41,2024-10-24 15:36:41.000000000
1084,37,50,15,8930e039d0bffff,8930e038e4fffff,126.82184953559025,37.19796984847728,126.8216366624507,37.21039422149061,2024-10-24 15:32:19,2024-10-24 15:32:19,2024-10-24 15:40:31.077385342
1085,23,18,15,8930e039d4fffff,8930e039d73ffff,126.8208906386549,37.192282178501486,126.82315298570208,37.19677279412184,2024-10-24 15:32:48,2024-10-24 15:32:48,2024-10-24 15:49:35.181461454
1086,50,38,15,8930e038e4fffff,8930e039d07ffff,126.82156867567905,37.21078191660604,126.82423360708886,37.2026272841468,2024-10-24 15:34:36,2024-10-24 15:34:36,2024-10-24 15:39:36.000000000
1087,21,72,15,8930e039d57ffff,8930e038367ffff,126.81773156234624,37.19728669803395,126.8123890930525,37.206333993354754,2024-10-24 15:34:43,2024-10-24 15:34:43,2024-10-24 15:39:43.000000000
1088,38,21,15,8930e039d07ffff,8930e039d57ffff,126.8247491046917,37.20094169109866,126.81893304899788,37.19565560736136,2024-10-24 15:36:04,2024-10-24 15:36:04,2024-10-24 15:41:04.000000000
1089,26,38,15,8930e039d43ffff,8930e039d07ffff,126.81839464479152,37.19354995686592,126.82413508011986,37.20241637726386,2024-10-24 15:36:25,2024-10-24 15:36:25,2024-10-24 15:41:25.000000000
1090,50,6,15,8930e038e4fffff,8930e039dabffff,126.82363074485949,37.21181841698315,126.82408439460876,37.20392442200298,2024-10-24 15:37:11,2024-10-24 15:37:11,2024-10-24 15:42:11.000000000
1091,39,50,15,8930e039d03ffff,8930e038e4fffff,126.82093986122524,37.20035926222002,126.82343566039158,37.21175541100845,2024-10-24 15:38:07,2024-10-24 15:38:07,2024-10-24 15:43:07.000000000
1092,70,71,15,8930e038a13ffff,8930e038a0bffff,126.83790516825395,37.209968549733915,126.8392149231026,37.20603238843677,2024-10-24 15:38:12,2024-10-24 15:38:12,2024-10-24 15:43:12.000000000
1093,21,33,15,8930e039d57ffff,8930e039d23ffff,126.81926907289557,37.19513293073683,126.83015781843596,37.19938421486976,2024-10-24 15:38:21,2024-10-24 15:38:21,2024-10-24 15:43:21.000000000
1094,50,38,15,8930e038e4fffff,8930e039d07ffff,126.82223969742812,37.21262813807274,126.82511384837252,37.201301200246995,2024-10-24 15:38:27,2024-10-24 15:38:27,2024-10-24 15:43:27.000000000
1095,21,38,15,8930e039d57ffff,8930e039d07ffff,126.81957570499038,37.19637233914092,126.82343997959713,37.202690084326704,2024-10-24 15:38:28,2024-10-24 15:38:28,2024-10-24 15:43:28.000000000
1096,21,58,15,8930e039d57ffff,8930e038ac7ffff,126.8196205740974,37.1957132709673,126.83516336979667,37.20863277021178,2024-10-24 15:38:37,2024-10-24 15:38:37,2024-10-24 15:43:37.000000000
1097,50,50,15,8930e038e4fffff,8930e038e4fffff,126.82369996570247,37.21197245485225,126.82343303592428,37.21207567124149,2024-10-24 15:39:18,2024-10-24 15:39:18,2024-10-24 15:44:18.000000000
1098,23,38,15,8930e039d4fffff,8930e039d07ffff,126.81999802531044,37.1917421914675,126.82306778790026,37.20221761158184,2024-10-24 15:39:39,2024-10-24 15:39:39,2024-10-24 15:52:41.671426206
1099,50,37,15,8930e038e4fffff,8930e039d0bffff,126.82296824143852,37.21164905084126,126.820579281587,37.19798277390288,2024-10-24 15:39:53,2024-10-24 15:39:53,2024-10-24 15:44:53.000000000
1100,50,39,15,8930e038e4fffff,8930e039d03ffff,126.821472509013,37.21033208949738,126.82265019489034,37.19980598117884,2024-10-24 15:40:11,2024-10-24 15:40:11,2024-10-24 15:51:41.695842812
1101,18,51,15,8930e039d73ffff,8930e038e4bffff,126.8244792117296,37.195009451967636,126.82053789875984,37.209587844524144,2024-10-24 15:40:28,2024-10-24 15:40:28,2024-10-24 15:45:28.000000000
1102,56,38,15,8930e038acfffff,8930e039d07ffff,126.83371307700436,37.20541064188291,126.82505631687503,37.20127451606564,2024-10-24 15:41:07,2024-10-24 15:41:07,2024-10-24 15:46:07.000000000
1103,38,72,15,8930e039d07ffff,8930e038367ffff,126.82371323498764,37.20231804584608,126.81256877986732,37.207255485795955,2024-10-24 15:41:20,2024-10-24 15:41:20,2024-10-24 15:46:20.000000000
1104,26,17,15,8930e039d43ffff,8930e039d77ffff,126.81962629713736,37.19305213923301,126.82576936579348,37.19699482636061,2024-10-24 15:41:42,2024-10-24 15:41:42,2024-10-24 15:47:52.710854628
1105,7,17,15,8930e039da7ffff,8930e039d77ffff,126.82703314487362,37.20679149003567,126.82569493715955,37.19559577729416,2024-10-24 15:41:56,2024-10-24 15:41:56,2024-10-24 15:54:06.659929796
1106,37,51,15,8930e039d0bffff,8930e038e4bffff,126.82109841214616,37.19634409706821,126.81959799032286,37.20965798465806,2024-10-24 15:42:43,2024-10-24 15:42:43,2024-10-24 15:47:55.574226280
1107,51,56,15,8930e038e4bffff,8930e038acfffff,126.81934732408696,37.209121497507354,126.8344178958231,37.20594631329168,2024-10-24 15:42:58,2024-10-24 15:42:58,2024-10-24 15:47:58.000000000
1108,51,39,15,8930e038e4bffff,8930e039d03ffff,126.82013855404948,37.20985989428579,126.82245030886132,37.20086782027406,2024-10-24 15:43:11,2024-10-24 15:43:11,2024-10-24 15:48:11.000000000
1109,50,37,15,8930e038e4fffff,8930e039d0bffff,126.82184934921408,37.21237048846025,126.82109636020049,37.196352061385184,2024-10-24 15:43:45,2024-10-24 15:43:45,2024-10-24 15:48:52.215893418
1110,51,71,15,8930e038e4bffff,8930e038a0bffff,126.82070489905462,37.20997391402028,126.84033932122762,37.20497184133666,2024-10-24 15:44:17,2024-10-24 15:44:17,2024-10-24 15:49:17.000000000
1111,26,48,15,8930e039d43ffff,8930e038e67ffff,126.818302542003,37.19222720891454,126.8310508505012,37.21416671559556,2024-10-24 15:44:47,2024-10-24 15:44:47,2024-10-24 15:49:47.000000000
1112,58,56,15,8930e038ac7ffff,8930e038acfffff,126.83552355658124,37.20817202374456,126.83409173811047,37.20462603934433,2024-10-24 15:45:20,2024-10-24 15:45:20,2024-10-24 15:50:20.000000000
1113,51,26,15,8930e038e4bffff,8930e039d43ffff,126.82090292626442,37.20980776887714,126.81942886035044,37.19392841614072,2024-10-24 15:45:57,2024-10-24 15:45:57,2024-10-24 15:53:31.709027820
1114,64,58,15,8930e038a73ffff,8930e038ac7ffff,126.84327797409104,37.20358895821614,126.83519779755449,37.20924714625729,2024-10-24 15:46:29,2024-10-24 15:46:29,2024-10-24 15:51:29.000000000
1115,34,21,15,8930e039d17ffff,8930e039d57ffff,126.82205788424174,37.20161460614854,126.8186423300374,37.19701779186134,2024-10-24 15:46:33,2024-10-24 15:46:33,2024-10-24 15:51:33.000000000
